miRNA name	pos:mut	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396	trimmed_NGN2_nc-DMSO_rep1-1_SRR22127348	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391	trimmed_NGN2_nc-DMSO_rep1-4_SRR22127345	trimmed_NGN2_nc-DMSO_rep5-3_SRR22127956	trimmed_NGN2_nc-DMSO_rep1-3_SRR22127346	trimmed_NGN2_nc-DMSO_rep4-5_SRR22127518	trimmed_NGN2_nc-DMSO_rep4-8_SRR22128365	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731	trimmed_NGN2_nc-DMSO_rep4-2_SRR22127521	trimmed_NGN2_nc-DMSO_rep4-3_SRR22127520	trimmed_NGN2_nc-DMSO_rep5-5_SRR22128450	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394	trimmed_NGN2_nc-DMSO_rep1-6_SRR22127655	trimmed_NGN2_nc-DMSO_rep6-3_SRR22128646	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728	trimmed_NGN2_nc-DMSO_rep4-7_SRR22128366	trimmed_NGN2_nc-DMSO_rep1-8_SRR22127653	trimmed_NGN2_nc-DMSO_rep5-1_SRR22127958	trimmed_NGN2_nc-DMSO_rep6-6_SRR22128643	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066	trimmed_NGN2_nc-DMSO_rep6-5_SRR22128644	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732	trimmed_NGN2_nc-DMSO_rep4-6_SRR22127517	trimmed_NGN2_nc-DMSO_rep5-8_SRR22128447	trimmed_NGN2_nc-DMSO_rep5-6_SRR22128449	trimmed_NGN2_nc-DMSO_rep6-2_SRR22128647	trimmed_NGN2_nc-DMSO_rep5-2_SRR22127957	trimmed_NGN2_nc-DMSO_rep4-1_SRR22127522	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065	trimmed_NGN2_nc-DMSO_rep1-2_SRR22127347	trimmed_NGN2_nc-DMSO_rep5-4_SRR22127955	trimmed_NGN2_nc-DMSO_rep5-7_SRR22128448	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392	trimmed_NGN2_nc-DMSO_rep4-4_SRR22127519	trimmed_NGN2_nc-DMSO_rep1-7_SRR22127654	trimmed_NGN2_nc-DMSO_rep1-5_SRR22127656	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-1_SRR22127348 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-4_SRR22127345 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-3_SRR22127956 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-3_SRR22127346 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-5_SRR22127518 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-8_SRR22128365 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-2_SRR22127521 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-3_SRR22127520 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-5_SRR22128450 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-6_SRR22127655 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-3_SRR22128646 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-7_SRR22128366 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-8_SRR22127653 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-1_SRR22127958 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-6_SRR22128643 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-5_SRR22128644 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-6_SRR22127517 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-8_SRR22128447 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-6_SRR22128449 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-2_SRR22128647 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-2_SRR22127957 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-1_SRR22127522 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-2_SRR22127347 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-4_SRR22127955 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-7_SRR22128448 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-4_SRR22127519 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-7_SRR22127654 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-5_SRR22127656 (PM+1MM+2MM)
hsa-let-7c-5p	22:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	16.0	4.0	6.0	9.0	13.0	0.0	0.0	7.0	10.0	0.0	21.0	17.0	0.0	23.0	18.0	4.0	16.0	1.0	5.0	0.0	4.0	33.0	8.0	22.0	19.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	6.0	22.0	8.0
hsa-let-7d-5p	PM	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	5.0	8.0	0.0	1.0	1.0	4.0	0.0	4.0	6.0	0.0	0.0	1.0	0.0	12.0	3.0	12.0	0.0	2.0	11.0	1.0	8.0	3.0	1.0	2.0	1.0	1.0	3.0	0.0	0.0	2.0	4.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	5.0	8.0	0.0	1.0	1.0	4.0	0.0	4.0	6.0	0.0	0.0	1.0	0.0	12.0	3.0	12.0	0.0	2.0	11.0	1.0	8.0	3.0	1.0	2.0	1.0	1.0	3.0	0.0	0.0	2.0	4.0	1.0
hsa-let-7e-3p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-let-7e-5p	PM	14.0	25.0	9.0	139.0	14.0	7.0	51.0	442.0	163.0	517.0	850.0	1211.0	1.0	473.0	677.0	290.0	18.0	908.0	529.0	18.0	922.0	1347.0	105.0	1660.0	55.0	348.0	1.0	716.0	545.0	255.0	1477.0	122.0	362.0	149.0	321.0	189.0	290.0	7.0	32.0	582.0	1092.0	717.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	5:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	5:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	6:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	6:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	6:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	7:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	7:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	8:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	8:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	10:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	10:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	11:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	12:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	13:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	14:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	14:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	15:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	16:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	16:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	16:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	17:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	17:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	18:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	18:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	21:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
hsa-let-7e-5p	21:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	15.0	26.0	9.0	143.0	14.0	7.0	51.0	452.0	169.0	532.0	871.0	1236.0	1.0	486.0	699.0	297.0	18.0	926.0	544.0	18.0	947.0	1383.0	107.0	1706.0	60.0	358.0	1.0	736.0	561.0	261.0	1513.0	123.0	365.0	156.0	330.0	194.0	298.0	7.0	32.0	590.0	1118.0	733.0
