miRNA name	pos:mut	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395	trimmed_NGN2_Rifaximin_SRR22128590	trimmed_NGN2_Amonafide_SRR22128500	trimmed_NGN2_RG108_SRR22127294	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396	trimmed_NGN2_AG-14361_SRR22127920	trimmed_NGN2_Raltitrexed_SRR22128614	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730	trimmed_NGN2_Allopurinol_Sodium_SRR22127951	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731	trimmed_NGN2_Allopurinol_SRR22127622	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394	trimmed_NGN2_Rifampin_SRR22127589	trimmed_NGN2_Azaguanine-8_SRR22128107	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732	trimmed_NGN2_Temozolomide_SRR22127488	trimmed_NGN2_Rifapentine_SRR22127583	trimmed_NGN2_Oxaliplatin_SRR22127814	trimmed_NGN2_Azacitidine_SRR22127969	trimmed_NGN2_Altretamine_SRR22128485	trimmed_NGN2_Adenine_HCl_SRR22127291	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395 (PM+1MM+2MM)	trimmed_NGN2_Rifaximin_SRR22128590 (PM+1MM+2MM)	trimmed_NGN2_Amonafide_SRR22128500 (PM+1MM+2MM)	trimmed_NGN2_RG108_SRR22127294 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396 (PM+1MM+2MM)	trimmed_NGN2_AG-14361_SRR22127920 (PM+1MM+2MM)	trimmed_NGN2_Raltitrexed_SRR22128614 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730 (PM+1MM+2MM)	trimmed_NGN2_Allopurinol_Sodium_SRR22127951 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731 (PM+1MM+2MM)	trimmed_NGN2_Allopurinol_SRR22127622 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394 (PM+1MM+2MM)	trimmed_NGN2_Rifampin_SRR22127589 (PM+1MM+2MM)	trimmed_NGN2_Azaguanine-8_SRR22128107 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732 (PM+1MM+2MM)	trimmed_NGN2_Temozolomide_SRR22127488 (PM+1MM+2MM)	trimmed_NGN2_Rifapentine_SRR22127583 (PM+1MM+2MM)	trimmed_NGN2_Oxaliplatin_SRR22127814 (PM+1MM+2MM)	trimmed_NGN2_Azacitidine_SRR22127969 (PM+1MM+2MM)	trimmed_NGN2_Altretamine_SRR22128485 (PM+1MM+2MM)	trimmed_NGN2_Adenine_HCl_SRR22127291 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392 (PM+1MM+2MM)
hsa-let-7e-5p	22:TA	0.0	1.0	1.0	24.0	1.0	0.0	3.0	41.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	2.0	0.0	0.0	3.0	0.0	5.0	3.0	12.0	11.0	4.0	8.0	6.0	0.0	0.0	15.0	198.0	38.0	1041.0	26.0	9.0	322.0	2079.0	14.0	7.0	75.0	51.0	1.0	555.0	18.0	233.0	2.0	18.0	60.0	1.0	429.0	450.0	458.0	793.0	364.0	812.0	156.0	7.0	32.0
hsa-let-7e-5p	22:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	15.0	198.0	38.0	1041.0	26.0	9.0	322.0	2079.0	14.0	7.0	75.0	51.0	1.0	555.0	18.0	233.0	2.0	18.0	60.0	1.0	429.0	450.0	458.0	793.0	364.0	812.0	156.0	7.0	32.0
hsa-let-7e-5p	22:TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	15.0	198.0	38.0	1041.0	26.0	9.0	322.0	2079.0	14.0	7.0	75.0	51.0	1.0	555.0	18.0	233.0	2.0	18.0	60.0	1.0	429.0	450.0	458.0	793.0	364.0	812.0	156.0	7.0	32.0
hsa-let-7e-5p	20:GA,21:TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	198.0	38.0	1041.0	26.0	9.0	322.0	2079.0	14.0	7.0	75.0	51.0	1.0	555.0	18.0	233.0	2.0	18.0	60.0	1.0	429.0	450.0	458.0	793.0	364.0	812.0	156.0	7.0	32.0
hsa-let-7e-5p	21:TA,22:TA	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	15.0	198.0	38.0	1041.0	26.0	9.0	322.0	2079.0	14.0	7.0	75.0	51.0	1.0	555.0	18.0	233.0	2.0	18.0	60.0	1.0	429.0	450.0	458.0	793.0	364.0	812.0	156.0	7.0	32.0
hsa-let-7e-5p	21:TA,22:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	15.0	198.0	38.0	1041.0	26.0	9.0	322.0	2079.0	14.0	7.0	75.0	51.0	1.0	555.0	18.0	233.0	2.0	18.0	60.0	1.0	429.0	450.0	458.0	793.0	364.0	812.0	156.0	7.0	32.0
hsa-let-7f-5p	PM	1.0	6.0	1.0	53.0	0.0	2.0	19.0	248.0	1.0	0.0	9.0	3.0	0.0	23.0	1.0	19.0	0.0	2.0	8.0	0.0	18.0	38.0	19.0	57.0	18.0	38.0	10.0	0.0	9.0	1.0	6.0	1.0	53.0	0.0	2.0	20.0	250.0	2.0	0.0	9.0	3.0	0.0	24.0	3.0	19.0	0.0	2.0	9.0	0.0	18.0	38.0	19.0	58.0	18.0	38.0	10.0	0.0	9.0
hsa-let-7f-5p	9:TC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	53.0	0.0	2.0	20.0	250.0	2.0	0.0	9.0	3.0	0.0	24.0	3.0	19.0	0.0	2.0	9.0	0.0	18.0	38.0	19.0	58.0	18.0	38.0	10.0	0.0	9.0
hsa-let-7f-5p	13:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	53.0	0.0	2.0	20.0	250.0	2.0	0.0	9.0	3.0	0.0	24.0	3.0	19.0	0.0	2.0	9.0	0.0	18.0	38.0	19.0	58.0	18.0	38.0	10.0	0.0	9.0
hsa-let-7f-5p	16:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	53.0	0.0	2.0	20.0	250.0	2.0	0.0	9.0	3.0	0.0	24.0	3.0	19.0	0.0	2.0	9.0	0.0	18.0	38.0	19.0	58.0	18.0	38.0	10.0	0.0	9.0
hsa-let-7f-5p	17:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	53.0	0.0	2.0	20.0	250.0	2.0	0.0	9.0	3.0	0.0	24.0	3.0	19.0	0.0	2.0	9.0	0.0	18.0	38.0	19.0	58.0	18.0	38.0	10.0	0.0	9.0
hsa-let-7f-5p	22:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	53.0	0.0	2.0	20.0	250.0	2.0	0.0	9.0	3.0	0.0	24.0	3.0	19.0	0.0	2.0	9.0	0.0	18.0	38.0	19.0	58.0	18.0	38.0	10.0	0.0	9.0
hsa-let-7f-5p	22:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	53.0	0.0	2.0	20.0	250.0	2.0	0.0	9.0	3.0	0.0	24.0	3.0	19.0	0.0	2.0	9.0	0.0	18.0	38.0	19.0	58.0	18.0	38.0	10.0	0.0	9.0
hsa-let-7g-5p	PM	2.0	10.0	0.0	35.0	0.0	3.0	12.0	158.0	5.0	0.0	4.0	1.0	0.0	20.0	1.0	14.0	0.0	0.0	13.0	0.0	16.0	22.0	14.0	29.0	22.0	23.0	1.0	0.0	5.0	2.0	10.0	0.0	35.0	0.0	3.0	12.0	160.0	5.0	0.0	4.0	1.0	0.0	20.0	1.0	14.0	0.0	0.0	13.0	0.0	16.0	22.0	14.0	29.0	22.0	23.0	1.0	0.0	6.0
hsa-let-7g-5p	22:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	10.0	0.0	35.0	0.0	3.0	12.0	160.0	5.0	0.0	4.0	1.0	0.0	20.0	1.0	14.0	0.0	0.0	13.0	0.0	16.0	22.0	14.0	29.0	22.0	23.0	1.0	0.0	6.0
hsa-let-7i-5p	PM	1.0	5.0	0.0	29.0	1.0	1.0	14.0	91.0	3.0	0.0	1.0	2.0	0.0	13.0	5.0	7.0	0.0	0.0	10.0	0.0	11.0	17.0	10.0	22.0	10.0	17.0	11.0	0.0	5.0	1.0	6.0	0.0	29.0	1.0	1.0	16.0	91.0	3.0	0.0	1.0	2.0	0.0	13.0	5.0	7.0	0.0	0.0	10.0	0.0	11.0	17.0	11.0	22.0	11.0	19.0	11.0	0.0	5.0
hsa-let-7i-5p	6:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	29.0	1.0	1.0	16.0	91.0	3.0	0.0	1.0	2.0	0.0	13.0	5.0	7.0	0.0	0.0	10.0	0.0	11.0	17.0	11.0	22.0	11.0	19.0	11.0	0.0	5.0
hsa-let-7i-5p	22:TA	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.0	0.0	29.0	1.0	1.0	16.0	91.0	3.0	0.0	1.0	2.0	0.0	13.0	5.0	7.0	0.0	0.0	10.0	0.0	11.0	17.0	11.0	22.0	11.0	19.0	11.0	0.0	5.0
hsa-let-7i-5p	22:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.0	0.0	29.0	1.0	1.0	16.0	91.0	3.0	0.0	1.0	2.0	0.0	13.0	5.0	7.0	0.0	0.0	10.0	0.0	11.0	17.0	11.0	22.0	11.0	19.0	11.0	0.0	5.0
hsa-let-7i-5p	22:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	29.0	1.0	1.0	16.0	91.0	3.0	0.0	1.0	2.0	0.0	13.0	5.0	7.0	0.0	0.0	10.0	0.0	11.0	17.0	11.0	22.0	11.0	19.0	11.0	0.0	5.0
hsa-miR-1-3p	PM	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-100-5p	PM	0.0	0.0	1.0	17.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	8.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	8.0	4.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-100-5p	22:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	8.0	4.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-101-3p	PM	1.0	14.0	3.0	23.0	1.0	0.0	13.0	84.0	2.0	0.0	6.0	4.0	0.0	9.0	1.0	18.0	3.0	2.0	5.0	0.0	19.0	19.0	20.0	24.0	23.0	39.0	6.0	0.0	0.0	1.0	15.0	3.0	27.0	1.0	0.0	13.0	92.0	2.0	0.0	6.0	4.0	0.0	11.0	1.0	19.0	3.0	2.0	5.0	0.0	21.0	19.0	22.0	26.0	25.0	44.0	7.0	0.0	0.0
hsa-miR-101-3p	4:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	3.0	27.0	1.0	0.0	13.0	92.0	2.0	0.0	6.0	4.0	0.0	11.0	1.0	19.0	3.0	2.0	5.0	0.0	21.0	19.0	22.0	26.0	25.0	44.0	7.0	0.0	0.0
hsa-miR-101-3p	19:GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	3.0	27.0	1.0	0.0	13.0	92.0	2.0	0.0	6.0	4.0	0.0	11.0	1.0	19.0	3.0	2.0	5.0	0.0	21.0	19.0	22.0	26.0	25.0	44.0	7.0	0.0	0.0
hsa-miR-101-3p	21:AC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	3.0	27.0	1.0	0.0	13.0	92.0	2.0	0.0	6.0	4.0	0.0	11.0	1.0	19.0	3.0	2.0	5.0	0.0	21.0	19.0	22.0	26.0	25.0	44.0	7.0	0.0	0.0
hsa-miR-101-3p	21:AT	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	5.0	0.0	0.0	0.0	1.0	15.0	3.0	27.0	1.0	0.0	13.0	92.0	2.0	0.0	6.0	4.0	0.0	11.0	1.0	19.0	3.0	2.0	5.0	0.0	21.0	19.0	22.0	26.0	25.0	44.0	7.0	0.0	0.0
hsa-miR-101-3p	17:CT,21:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	15.0	3.0	27.0	1.0	0.0	13.0	92.0	2.0	0.0	6.0	4.0	0.0	11.0	1.0	19.0	3.0	2.0	5.0	0.0	21.0	19.0	22.0	26.0	25.0	44.0	7.0	0.0	0.0
hsa-miR-101-5p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-10395-3p	PM	0.0	0.0	1.0	1.0	1.0	0.0	0.0	19.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	20.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0
hsa-miR-10395-3p	15:TG,21:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	20.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0
hsa-miR-10395-5p	PM	0.0	2.0	0.0	3.0	0.0	0.0	1.0	6.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	1.0	5.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	6.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	1.0	5.0	0.0	0.0	1.0
hsa-miR-10396a-3p	21:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10396a-5p	3:CA,5:GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10396a-5p	13:AC,14:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10396b-3p	PM	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-103a-1-5p	22:TA,23:GT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-103a-2-5p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-103a-2-5p	16:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-103a-3p	PM	7.0	204.0	101.0	890.0	13.0	19.0	289.0	2150.0	30.0	8.0	136.0	35.0	3.0	585.0	19.0	305.0	8.0	24.0	47.0	1.0	870.0	477.0	917.0	752.0	596.0	875.0	136.0	11.0	31.0	10.0	252.0	117.0	984.0	16.0	19.0	340.0	2468.0	34.0	8.0	154.0	42.0	3.0	653.0	22.0	368.0	10.0	26.0	52.0	1.0	968.0	570.0	1035.0	852.0	664.0	976.0	152.0	12.0	32.0
hsa-miR-103a-3p	5:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	252.0	117.0	984.0	16.0	19.0	340.0	2468.0	34.0	8.0	154.0	42.0	3.0	653.0	22.0	368.0	10.0	26.0	52.0	1.0	968.0	570.0	1035.0	852.0	664.0	976.0	152.0	12.0	32.0
hsa-miR-103a-3p	6:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	252.0	117.0	984.0	16.0	19.0	340.0	2468.0	34.0	8.0	154.0	42.0	3.0	653.0	22.0	368.0	10.0	26.0	52.0	1.0	968.0	570.0	1035.0	852.0	664.0	976.0	152.0	12.0	32.0
hsa-miR-103a-3p	6:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	252.0	117.0	984.0	16.0	19.0	340.0	2468.0	34.0	8.0	154.0	42.0	3.0	653.0	22.0	368.0	10.0	26.0	52.0	1.0	968.0	570.0	1035.0	852.0	664.0	976.0	152.0	12.0	32.0
hsa-miR-103a-3p	7:AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	252.0	117.0	984.0	16.0	19.0	340.0	2468.0	34.0	8.0	154.0	42.0	3.0	653.0	22.0	368.0	10.0	26.0	52.0	1.0	968.0	570.0	1035.0	852.0	664.0	976.0	152.0	12.0	32.0
hsa-miR-103a-3p	8:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	252.0	117.0	984.0	16.0	19.0	340.0	2468.0	34.0	8.0	154.0	42.0	3.0	653.0	22.0	368.0	10.0	26.0	52.0	1.0	968.0	570.0	1035.0	852.0	664.0	976.0	152.0	12.0	32.0
hsa-miR-103a-3p	9:TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	252.0	117.0	984.0	16.0	19.0	340.0	2468.0	34.0	8.0	154.0	42.0	3.0	653.0	22.0	368.0	10.0	26.0	52.0	1.0	968.0	570.0	1035.0	852.0	664.0	976.0	152.0	12.0	32.0
